country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,region,subregion,landAreaKm,density,co2_per_landmass
Japan,2009,JPN,128117040.0,4287889670144.0,25.308,0.198,1163.375,1153.409,-69.289,-5.667,9.003,0.269,0.208,9.081,0.271,0.21,411.272,3.21,1397.64,10.909,0.326,1698.954,52369.926,57349.629,18822.043,10.413,4182.469,5248.094,27459.061,196.985,43254.305,1.292,0.501,0.004,202.177,1.578,9.185,8.42,-9.966,-0.078,30.55,0.238,20.28,0.158,515.863,4.026,0.064,8.255,5541.613,2.153,3.686,3.152,3.16,6.247,3.999,2.878,2.996,0.076,2.457,0.764,5.917,Asia,Eastern Asia,364500.0,338.2566,0.0031917009602194786
Japan,2010,JPN,128105432.0,4464955621376.0,24.321,0.19,1215.058,1204.432,51.023,4.424,9.402,0.27,0.204,9.485,0.272,0.206,445.977,3.481,1449.777,11.317,0.325,1723.276,53584.98,58554.062,19268.02,10.887,4395.81,5237.468,27980.805,206.186,46114.938,1.323,0.475,0.004,213.342,1.665,9.638,8.873,-10.626,-0.083,30.53,0.238,20.09,0.157,521.743,4.073,0.072,9.201,5907.574,1.938,3.642,3.153,3.202,6.057,3.99,2.883,3.0,0.077,2.492,0.757,5.886,Asia,Eastern Asia,364500.0,338.2566,0.0033334924554183814
Japan,2011,JPN,128007256.0,4456991162368.0,24.983,0.195,1265.035,1256.095,51.662,4.289,9.813,0.282,0.224,9.883,0.284,0.226,430.476,3.363,1529.671,11.95,0.343,1748.258,54850.016,59810.156,19698.496,11.365,4643.733,5228.528,28533.1,215.063,43712.98,1.255,0.477,0.004,247.923,1.937,10.104,9.718,-8.94,-0.07,30.59,0.239,19.31,0.151,552.298,4.315,0.069,8.877,5595.579,1.851,3.668,3.184,2.921,5.866,3.982,2.889,2.998,0.079,2.54,0.75,5.861,Asia,Eastern Asia,364500.0,338.2566,0.0034706035665294926
Japan,2012,JPN,127853688.0,4523675353088.0,25.625,0.2,1306.182,1298.781,42.686,3.398,10.158,0.287,0.234,10.216,0.289,0.235,450.013,3.52,1587.669,12.418,0.351,1773.883,56156.199,61108.938,20148.51,11.855,4900.755,5221.126,29097.23,223.965,43428.844,1.227,0.49,0.004,257.022,2.01,10.45,10.063,-7.401,-0.058,30.5,0.239,18.76,0.147,564.129,4.412,0.07,8.903,5552.538,1.851,3.731,3.261,3.016,5.688,3.975,2.896,2.999,0.08,2.589,0.744,5.839,Asia,Eastern Asia,364500.0,338.2566,0.0035834897119341566
Japan,2013,JPN,127678920.0,4614146490368.0,26.805,0.21,1315.569,1309.193,10.412,0.802,10.254,0.284,0.238,10.304,0.285,0.239,481.216,3.769,1534.878,12.021,0.333,1800.688,57471.766,62418.133,20629.725,12.294,5157.247,5214.751,29638.666,233.148,43171.461,1.195,0.439,0.003,256.491,2.009,10.559,10.171,-6.375,-0.05,30.22,0.237,19.34,0.151,541.435,4.241,0.072,9.183,5512.085,1.856,3.725,3.277,3.203,5.518,3.969,2.903,3.003,0.081,2.633,0.738,5.812,Asia,Eastern Asia,364500.0,338.2566,0.0036092427983539094
Japan,2014,JPN,127476728.0,4629616132096.0,26.557,0.208,1264.413,1258.368,-50.826,-3.882,9.871,0.272,0.234,9.919,0.273,0.235,472.934,3.71,1447.223,11.353,0.313,1827.246,58736.18,63676.496,21102.66,12.743,5415.794,5208.706,30135.438,242.301,42146.168,1.16,0.449,0.004,258.548,2.028,10.244,9.854,-6.046,-0.047,29.68,0.233,19.28,0.151,496.771,3.897,0.072,9.153,5372.656,1.771,3.554,3.107,3.142,5.354,3.959,2.907,3.006,0.082,2.675,0.732,5.777,Asia,Eastern Asia,364500.0,338.2566,0.003468897119341564
Japan,2015,JPN,127250936.0,4685428162560.0,25.936,0.204,1223.605,1218.439,-39.929,-3.173,9.575,0.26,0.23,9.616,0.261,0.231,465.83,3.661,1361.485,10.699,0.291,1853.182,59959.789,64894.938,21568.49,13.167,5662.223,5203.54,30611.816,250.908,41622.668,1.13,0.425,0.003,246.429,1.937,9.984,9.593,-5.166,-0.041,28.86,0.227,18.73,0.147,476.379,3.744,0.068,8.607,5296.523,1.796,3.441,2.976,3.167,5.209,3.947,2.908,3.009,0.082,2.706,0.726,5.737,Asia,Eastern Asia,364500.0,338.2566,0.0033569410150891634
Japan,2016,JPN,126993856.0,4732216672256.0,25.969,0.204,1203.888,1200.114,-18.325,-1.504,9.45,0.254,0.23,9.48,0.254,0.23,456.551,3.595,1333.813,10.503,0.282,1879.151,61163.676,66095.047,22025.041,13.625,5913.819,5199.766,31072.693,259.343,41172.285,1.105,0.457,0.004,251.596,1.981,9.936,9.684,-3.774,-0.03,28.55,0.225,18.75,0.148,460.879,3.629,0.066,8.436,5228.627,1.746,3.389,2.996,3.179,5.07,3.935,2.91,3.013,0.083,2.735,0.721,5.695,Asia,Eastern Asia,364500.0,338.2566,0.0033028477366255143
Japan,2017,JPN,126662464.0,4844015321088.0,26.429,0.209,1188.359,1186.197,-13.917,-1.16,9.365,0.245,0.224,9.382,0.245,0.225,458.482,3.62,1310.95,10.35,0.271,1905.58,62352.031,67281.25,22483.523,14.061,6159.512,5197.604,31521.543,267.815,41783.035,1.093,0.436,0.003,245.693,1.94,9.842,9.589,-2.162,-0.017,28.39,0.224,18.88,0.149,448.847,3.544,0.067,8.472,5292.342,1.753,3.292,2.934,3.16,4.941,3.92,2.91,3.016,0.084,2.757,0.716,5.651,Asia,Eastern Asia,364500.0,338.2566,0.0032602441700960217
Japan,2018,JPN,126255872.0,4867010592768.0,26.183,0.207,1143.412,1142.752,-43.445,-3.663,9.051,0.235,0.217,9.056,0.235,0.217,441.964,3.501,1280.274,10.14,0.263,1931.763,63495.445,68424.0,22925.488,14.484,6393.465,5196.944,31954.053,276.193,41694.16,1.082,0.423,0.003,233.953,1.853,9.539,9.285,-0.66,-0.005,27.93,0.221,18.81,0.149,432.511,3.426,0.066,8.377,5264.132,1.669,3.105,2.787,2.997,4.813,3.902,2.908,3.015,0.084,2.769,0.712,5.605,Asia,Eastern Asia,364500.0,338.2566,0.0031369327846364884
Kazakhstan,1990,KAZ,16866574.0,194940977152.0,1.015,0.06,278.782,276.217,14.901,5.702,16.377,1.417,0.321,16.529,1.43,0.324,168.899,10.014,289.234,17.148,1.484,81.534,7238.128,12385.823,5252.048,44.929,299.518,5281.399,1557.238,2.862,50954.355,4.409,15.785,0.936,27.403,1.625,17.592,17.547,-2.565,-0.152,40.72,2.414,18.8,1.115,62.818,3.724,0.17,2.862,859.425,0.206,1.225,1.0,1.944,0.665,0.896,0.889,1.2,0.549,0.379,0.897,0.579,Asia,Central Asia,2699700.0,7.2625,0.00010326406637774567
Kazakhstan,1991,KAZ,16993796.0,174429519872.0,0.804,0.047,269.49,274.363,-1.854,-0.671,16.145,1.573,0.32,15.858,1.545,0.314,166.779,9.814,212.463,12.502,1.218,82.338,7507.618,12660.188,5418.827,60.605,325.829,5286.272,1614.491,5.528,50520.637,4.922,15.677,0.922,26.311,1.548,17.935,17.89,4.873,0.287,40.6,2.389,17.88,1.052,57.253,3.369,0.157,2.666,858.537,0.158,1.159,0.98,1.938,0.645,0.903,0.891,1.214,0.716,0.392,0.89,0.579,Asia,Central Asia,2699700.0,7.2625,9.982220246694078e-05
Kazakhstan,1992,KAZ,17043420.0,166043893760.0,0.699,0.041,245.216,246.681,-27.681,-10.089,14.474,1.486,0.291,14.388,1.477,0.289,156.356,9.174,129.537,7.6,0.78,83.037,7752.834,12906.869,5575.183,75.285,350.99,5287.738,1660.453,7.884,49724.492,5.104,14.68,0.861,25.162,1.476,18.003,17.958,1.466,0.086,37.1,2.177,15.97,0.937,45.962,2.697,0.138,2.357,847.475,0.132,1.086,0.898,1.862,0.625,0.908,0.891,1.226,0.864,0.403,0.883,0.576,Asia,Central Asia,2699700.0,7.2625,9.083083305552469e-05
Kazakhstan,1993,KAZ,16979700.0,151572676608.0,0.353,0.021,217.964,209.683,-36.998,-14.998,12.349,1.383,0.28,12.837,1.438,0.291,139.209,8.199,169.837,10.002,1.12,83.39,7970.798,13116.551,5714.393,90.514,374.474,5279.458,1698.753,9.274,44061.656,4.936,15.229,0.897,23.484,1.383,15.963,15.917,-8.281,-0.488,37.09,2.184,14.75,0.869,38.299,2.256,0.082,1.39,748.154,0.064,0.955,0.757,1.638,0.603,0.909,0.889,1.234,1.01,0.411,0.875,0.571,Asia,Central Asia,2699700.0,7.2625,8.073637811608698e-05
Kazakhstan,1994,KAZ,16747153.0,133221818368.0,0.169,0.01,184.333,179.899,-29.784,-14.204,10.742,1.35,0.27,11.007,1.384,0.277,113.733,6.791,147.548,8.81,1.108,83.559,8155.131,13296.45,5828.125,105.995,396.663,5275.024,1730.64,10.148,39793.102,5.002,15.481,0.924,22.188,1.325,14.928,14.882,-4.433,-0.265,36.98,2.208,13.9,0.83,31.888,1.904,0.052,0.874,666.421,0.029,0.803,0.636,1.33,0.579,0.906,0.884,1.236,1.151,0.417,0.867,0.565,Asia,Central Asia,2699700.0,7.2625,6.827906804459755e-05
Kazakhstan,1995,KAZ,16434323.0,122950926336.0,0.098,0.006,177.082,131.356,-48.544,-26.984,7.993,1.068,0.219,10.775,1.44,0.296,111.18,6.765,134.277,8.171,1.092,83.657,8332.213,13427.807,5939.306,121.634,414.326,5229.298,1762.412,10.877,36430.828,4.87,15.64,0.952,17.663,1.075,13.465,13.417,-45.727,-2.782,34.31,2.088,11.77,0.716,31.772,1.933,0.044,0.729,598.716,0.016,0.755,0.457,1.264,0.556,0.903,0.876,1.236,1.286,0.417,0.852,0.558,Asia,Central Asia,2699700.0,7.2625,6.559321406082157e-05
Kazakhstan,1996,KAZ,16144248.0,124225961984.0,0.016,0.001,162.76,119.379,-11.977,-9.118,7.395,0.961,0.229,10.082,1.31,0.312,100.611,6.232,119.178,7.382,0.959,83.673,8494.974,13547.186,6039.917,136.406,430.058,5185.916,1793.483,11.437,32284.078,4.196,14.772,0.915,15.732,0.974,12.11,12.068,-43.382,-2.687,32.02,1.983,10.24,0.634,31.071,1.925,0.035,0.56,521.202,0.002,0.674,0.405,1.116,0.533,0.897,0.867,1.234,1.406,0.414,0.837,0.551,Asia,Central Asia,2699700.0,7.2625,6.028818016816683e-05
Kazakhstan,1997,KAZ,15820435.0,127005614080.0,0.047,0.003,154.166,108.879,-10.5,-8.795,6.882,0.857,0.237,9.745,1.214,0.335,90.609,5.727,111.699,7.06,0.879,83.72,8649.14,13656.064,6130.525,151.876,444.917,5140.628,1826.049,12.053,29049.664,3.619,15.47,0.978,14.859,0.939,10.881,10.851,-45.287,-2.863,31.28,1.977,8.98,0.568,32.566,2.058,0.039,0.616,459.578,0.007,0.634,0.347,1.01,0.512,0.89,0.857,1.23,1.526,0.411,0.821,0.545,Asia,Central Asia,2699700.0,7.2625,5.7104863503352224e-05
Kazakhstan,1998,KAZ,15474257.0,125251796992.0,0.01,0.001,148.818,113.204,4.325,3.972,7.316,0.904,0.261,9.617,1.188,0.344,85.775,5.543,115.841,7.486,0.925,83.73,8797.958,13769.269,6216.3,167.375,459.303,5105.015,1858.024,13.225,27982.148,3.457,15.499,1.002,14.387,0.93,11.171,11.129,-35.614,-2.302,29.62,1.914,7.53,0.487,31.975,2.066,0.076,1.172,433.003,0.002,0.615,0.381,0.983,0.492,0.883,0.848,1.226,1.642,0.408,0.808,0.538,Asia,Central Asia,2699700.0,7.2625,5.512390265585065e-05
Kazakhstan,1999,KAZ,15256256.0,129322688512.0,0.007,0.0,123.722,50.222,-62.982,-55.636,3.292,0.388,0.123,8.11,0.957,0.304,76.311,5.002,100.662,6.598,0.778,83.738,8921.68,13819.49,6292.612,183.383,469.09,5031.515,1878.186,14.672,26675.014,3.147,16.008,1.049,9.787,0.641,10.354,10.307,-73.5,-4.818,28.44,1.864,6.96,0.456,20.162,1.322,0.095,1.447,406.961,0.001,0.5,0.166,0.862,0.473,0.874,0.836,1.219,1.759,0.4,0.789,0.529,Asia,Central Asia,2699700.0,7.2625,4.582805496907063e-05
Kazakhstan,2000,KAZ,15236256.0,142758051840.0,0.002,0.0,147.474,67.599,17.377,34.6,4.437,0.474,0.183,9.679,1.033,0.399,90.499,5.94,105.27,6.909,0.737,83.74,9069.153,13887.089,6383.111,199.515,483.243,4951.64,1903.613,15.932,24267.604,2.59,16.132,1.059,14.153,0.929,10.296,10.251,-79.875,-5.242,29.93,1.964,6.74,0.442,25.427,1.669,0.083,1.261,369.747,0.0,0.579,0.221,0.983,0.455,0.867,0.825,1.215,1.864,0.396,0.771,0.521,Asia,Central Asia,2699700.0,7.2625,5.462606956328481e-05
Kazakhstan,2001,KAZ,15281288.0,162896068608.0,0.158,0.01,142.295,50.255,-17.343,-25.656,3.289,0.309,0.121,9.312,0.874,0.342,88.425,5.786,118.525,7.756,0.728,83.898,9211.448,13937.344,6471.535,215.49,494.435,4859.6,1928.569,17.521,27235.379,2.555,15.976,1.045,11.193,0.732,10.204,10.105,-92.04,-6.023,30.83,2.018,7.44,0.487,24.955,1.633,0.104,1.589,416.192,0.021,0.554,0.165,0.955,0.438,0.859,0.813,1.211,1.961,0.39,0.751,0.513,Asia,Central Asia,2699700.0,7.2625,5.270770826388117e-05
Kazakhstan,2002,KAZ,15338962.0,179806994432.0,0.027,0.002,159.971,80.975,30.72,61.128,5.279,0.45,0.191,10.429,0.89,0.377,91.198,5.945,125.742,8.198,0.699,83.925,9371.42,14018.319,6562.733,231.08,508.742,4780.604,1965.115,19.826,27638.352,2.358,15.589,1.016,14.307,0.933,11.889,11.791,-78.996,-5.15,39.29,2.561,11.84,0.772,36.546,2.383,0.15,2.304,423.944,0.003,0.609,0.257,0.942,0.42,0.853,0.803,1.206,2.048,0.386,0.733,0.509,Asia,Central Asia,2699700.0,7.2625,5.925510241878727e-05
Kazakhstan,2003,KAZ,15416709.0,197584060416.0,0.001,0.0,177.824,112.898,31.922,39.422,7.323,0.571,0.243,11.534,0.9,0.383,102.15,6.626,123.625,8.019,0.626,83.925,9549.243,14131.218,6664.884,247.221,524.917,4715.678,2005.527,22.769,30142.021,2.352,16.142,1.047,16.175,1.049,12.499,12.401,-64.926,-4.211,37.72,2.447,8.65,0.561,40.413,2.621,0.191,2.944,464.691,0.0,0.643,0.339,0.971,0.403,0.848,0.794,1.201,2.134,0.384,0.717,0.505,Asia,Central Asia,2699700.0,7.2625,6.586805941400896e-05
Kazakhstan,2004,KAZ,15521921.0,217713229824.0,0.346,0.022,187.304,130.073,17.175,15.213,8.38,0.597,0.263,12.067,0.86,0.379,108.807,7.01,128.674,8.29,0.591,84.271,9736.547,14261.29,6773.69,263.552,542.217,4658.446,2047.673,25.144,31813.24,2.268,16.331,1.052,17.299,1.115,13.468,13.37,-57.232,-3.687,41.11,2.649,9.65,0.622,42.146,2.715,0.153,2.375,493.803,0.038,0.654,0.383,1.001,0.388,0.843,0.787,1.198,2.213,0.382,0.702,0.502,Asia,Central Asia,2699700.0,7.2625,6.937956069192873e-05
Kazakhstan,2005,KAZ,15656255.0,240091856896.0,0.355,0.023,200.438,148.849,18.776,14.435,9.507,0.62,0.293,12.802,0.835,0.395,109.272,6.979,139.866,8.934,0.583,84.626,9936.986,14410.139,6882.962,279.949,560.335,4606.857,2100.445,28.668,32415.734,2.114,16.396,1.047,18.119,1.157,14.231,14.134,-51.589,-3.295,43.31,2.766,10.01,0.639,52.772,3.371,0.225,3.524,507.509,0.037,0.677,0.434,0.947,0.373,0.839,0.78,1.193,2.285,0.38,0.689,0.501,Asia,Central Asia,2699700.0,7.2625,7.424454569026187e-05
Kazakhstan,2006,KAZ,15822751.0,267206115328.0,0.476,0.03,220.048,172.27,23.421,15.735,10.887,0.645,0.315,13.907,0.824,0.403,114.457,7.234,159.803,10.1,0.598,85.102,10157.033,14582.408,6997.419,296.325,588.328,4559.079,2156.801,33.059,34517.5,2.044,16.377,1.035,27.993,1.769,15.284,15.188,-47.779,-3.02,45.14,2.853,10.95,0.692,56.356,3.562,0.277,4.39,546.162,0.045,0.719,0.483,0.939,0.358,0.836,0.774,1.187,2.352,0.385,0.677,0.501,Asia,Central Asia,2699700.0,7.2625,8.150831573878579e-05
Kazakhstan,2007,KAZ,16006138.0,292533534720.0,0.597,0.037,226.129,178.24,5.971,3.466,11.136,0.609,0.295,14.128,0.773,0.374,124.846,7.8,171.593,10.72,0.587,85.699,10383.162,14760.648,7122.265,312.803,612.314,4511.19,2213.251,36.831,37807.301,2.069,16.478,1.029,23.986,1.499,15.844,15.75,-47.888,-2.992,44.56,2.784,10.07,0.629,56.45,3.527,0.236,3.772,605.149,0.053,0.718,0.496,0.977,0.344,0.833,0.769,1.183,2.413,0.386,0.666,0.501,Asia,Central Asia,2699700.0,7.2625,8.376078823572989e-05
Kazakhstan,2008,KAZ,16196521.0,303795863552.0,0.984,0.061,227.121,187.184,8.943,5.018,11.557,0.616,0.293,14.023,0.748,0.356,121.366,7.493,156.675,9.673,0.516,86.683,10610.284,14947.833,7243.63,329.739,642.648,4471.252,2266.777,40.807,39400.227,2.101,16.936,1.046,30.334,1.873,18.534,18.441,-39.938,-2.466,46.97,2.9,10.34,0.638,53.525,3.305,0.246,3.976,638.147,0.086,0.708,0.51,0.92,0.333,0.83,0.764,1.177,2.472,0.391,0.655,0.5,Asia,Central Asia,2699700.0,7.2625,8.412823647071897e-05
Kazakhstan,2009,KAZ,16402365.0,309091467264.0,0.933,0.057,221.057,185.15,-2.034,-1.087,11.288,0.599,0.323,13.477,0.715,0.386,130.768,7.973,151.416,9.231,0.49,87.616,10831.342,15132.982,7374.398,345.867,672.601,4435.345,2307.051,43.808,34913.5,1.853,16.128,0.983,29.953,1.826,16.534,16.442,-35.907,-2.189,47.08,2.87,9.59,0.585,40.274,2.455,0.183,3.001,572.664,0.079,0.7,0.506,1.005,0.322,0.827,0.76,1.174,2.521,0.395,0.645,0.497,Asia,Central Asia,2699700.0,7.2625,8.188206096973737e-05
Kazakhstan,2010,KAZ,16627839.0,333426884608.0,1.025,0.062,246.983,234.562,49.412,26.687,14.107,0.703,0.382,14.854,0.741,0.402,140.334,8.44,137.262,8.255,0.412,88.641,11078.324,15367.544,7514.732,362.258,706.813,4422.924,2359.204,46.676,36949.332,1.843,16.391,0.986,34.212,2.057,17.475,17.384,-12.421,-0.747,48.59,2.922,11.05,0.665,52.153,3.136,0.172,2.868,614.388,0.082,0.74,0.614,1.008,0.312,0.825,0.757,1.17,2.569,0.401,0.639,0.496,Asia,Central Asia,2699700.0,7.2625,9.148535022409897e-05
Kazakhstan,2011,KAZ,16864920.0,360338718720.0,1.066,0.063,237.034,224.393,-10.169,-4.335,13.305,0.623,0.322,14.055,0.658,0.34,137.59,8.158,124.413,7.377,0.345,89.707,11315.357,15591.937,7652.322,378.665,745.471,4410.284,2399.554,49.638,41342.988,1.935,16.406,0.973,38.659,2.292,18.112,17.527,-12.641,-0.75,48.69,2.887,10.0,0.593,40.351,2.393,0.176,2.962,697.246,0.079,0.687,0.569,0.934,0.301,0.821,0.753,1.165,2.617,0.408,0.633,0.493,Asia,Central Asia,2699700.0,7.2625,8.780012593991925e-05
Kazakhstan,2012,KAZ,17102868.0,378347749376.0,2.321,0.136,243.922,229.852,5.459,2.433,13.439,0.608,0.314,14.262,0.645,0.333,148.665,8.692,127.838,7.475,0.338,92.029,11559.279,15821.789,7800.988,395.127,779.914,4396.214,2439.534,51.69,42868.234,1.938,16.462,0.963,34.442,2.014,17.731,17.155,-14.07,-0.823,47.58,2.782,9.78,0.572,39.979,2.338,0.12,2.052,733.17,0.168,0.697,0.577,0.996,0.295,0.818,0.75,1.161,2.661,0.412,0.626,0.49,Asia,Central Asia,2699700.0,7.2625,9.035152053931918e-05
Kazakhstan,2013,KAZ,17345734.0,401054334976.0,3.031,0.175,251.453,234.818,4.966,2.161,13.538,0.586,0.319,14.497,0.627,0.341,146.942,8.471,151.92,8.758,0.379,95.059,11810.733,16056.607,7947.93,411.562,810.646,4379.58,2489.768,55.768,42457.914,1.836,16.435,0.948,30.732,1.772,18.306,17.738,-16.635,-0.959,47.31,2.727,8.89,0.513,50.234,2.896,0.235,4.078,736.464,0.21,0.712,0.588,0.978,0.291,0.816,0.747,1.157,2.701,0.414,0.62,0.488,Asia,Central Asia,2699700.0,7.2625,9.314108975071304e-05
Kazakhstan,2014,KAZ,17592296.0,418303442944.0,3.238,0.184,297.643,293.833,59.015,25.132,16.702,0.702,0.391,16.919,0.712,0.396,190.258,10.815,164.818,9.369,0.394,98.297,12108.376,16350.44,8138.187,428.107,854.053,4375.769,2530.58,59.153,42738.512,1.797,16.544,0.94,43.407,2.467,15.281,14.721,-3.811,-0.217,48.18,2.739,10.22,0.581,40.812,2.32,0.192,3.385,751.869,0.216,0.837,0.726,1.264,0.288,0.816,0.746,1.159,2.74,0.422,0.615,0.485,Asia,Central Asia,2699700.0,7.2625,0.00011025039819239174
Kazakhstan,2015,KAZ,17835908.0,423317831680.0,3.457,0.194,301.273,289.109,-4.724,-1.608,16.209,0.683,0.405,16.891,0.712,0.422,183.236,10.273,208.422,11.686,0.492,101.754,12409.649,16639.549,8321.423,444.282,906.701,4363.604,2572.015,63.475,39996.961,1.685,16.176,0.907,52.648,2.952,14.029,13.476,-12.164,-0.682,47.35,2.655,10.89,0.611,41.435,2.323,0.242,4.322,713.382,0.239,0.847,0.706,1.246,0.286,0.817,0.746,1.161,2.775,0.433,0.609,0.482,Asia,Central Asia,2699700.0,7.2625,0.00011159499203615218
Kazakhstan,2016,KAZ,18078558.0,427912429568.0,3.525,0.195,304.84,292.125,3.017,1.043,16.159,0.683,0.401,16.862,0.712,0.418,183.032,10.124,193.369,10.696,0.452,105.278,12714.489,16931.676,8504.455,461.577,961.422,4350.89,2615.027,66.729,40301.367,1.703,17.295,0.957,54.721,3.027,14.355,14.19,-12.714,-0.703,45.95,2.542,10.13,0.56,43.013,2.379,0.18,3.254,728.591,0.237,0.858,0.729,1.275,0.284,0.818,0.745,1.163,2.817,0.445,0.603,0.479,Asia,Central Asia,2699700.0,7.2625,0.00011291624995369855
Kazakhstan,2017,KAZ,18314822.0,445456809984.0,3.817,0.208,320.791,308.664,16.538,5.661,16.853,0.693,0.403,17.515,0.72,0.418,187.962,10.263,201.48,11.001,0.452,109.096,13035.28,17240.338,8692.416,479.398,1024.173,4338.762,2660.163,70.034,41856.91,1.721,17.821,0.973,62.751,3.426,15.286,15.123,-12.128,-0.662,50.65,2.766,13.38,0.731,45.136,2.464,0.18,3.304,766.602,0.253,0.889,0.763,1.296,0.283,0.82,0.746,1.166,2.857,0.458,0.598,0.477,Asia,Central Asia,2699700.0,7.2625,0.00011882468422417306
Kazakhstan,2018,KAZ,18538100.0,463720546304.0,3.891,0.21,331.821,320.316,11.652,3.775,17.279,0.691,0.376,17.899,0.716,0.39,190.788,10.292,182.354,9.837,0.393,112.986,13367.102,17560.654,8883.204,496.158,1092.747,4327.257,2709.11,72.895,45929.137,1.836,16.76,0.904,68.574,3.699,15.025,14.865,-11.505,-0.621,49.51,2.671,11.0,0.593,48.947,2.64,0.154,2.861,851.439,0.248,0.901,0.781,1.294,0.281,0.821,0.746,1.168,2.886,0.473,0.593,0.475,Asia,Central Asia,2699700.0,7.2625,0.00012291032336926325
Latvia,1990,LVA,2689398.0,42100703232.0,0.346,0.129,19.661,20.467,1.73,9.234,7.61,0.486,0.237,7.311,0.467,0.227,2.812,1.045,21.6,8.032,0.513,7.934,695.204,1534.479,132.787,1.558,70.897,900.135,481.479,0.549,32150.787,2.054,0.0,0.0,5.493,2.043,9.452,4.618,0.806,0.3,4.07,1.513,2.56,0.952,10.462,3.89,0.204,0.549,86.466,0.07,0.086,0.074,0.032,0.065,0.086,0.11,0.03,0.019,0.09,0.153,0.179,Europe,Northern Europe,62230.0,29.4104,0.00031594086453479034
Latvia,1991,LVA,2678970.0,36517597184.0,0.32,0.119,17.919,19.568,-0.899,-4.394,7.304,0.536,0.246,6.689,0.491,0.225,2.455,0.916,19.892,7.425,0.545,8.253,713.123,1554.047,135.242,1.558,76.352,901.784,490.772,0.945,29742.604,2.182,0.0,0.0,5.455,2.036,8.847,3.994,1.649,0.615,4.07,1.519,2.41,0.9,9.293,3.469,0.148,0.397,79.68,0.063,0.077,0.07,0.029,0.065,0.086,0.109,0.03,0.018,0.092,0.152,0.176,Europe,Northern Europe,62230.0,29.4104,0.0002879479350795436
Latvia,1992,LVA,2662885.0,24608100352.0,0.142,0.053,14.193,15.146,-4.422,-22.599,5.688,0.615,0.266,5.33,0.577,0.249,2.163,0.812,18.447,6.927,0.75,8.395,727.317,1569.193,137.406,1.558,80.328,902.736,498.567,1.062,21418.381,2.318,0.0,0.0,3.976,1.493,7.879,3.016,0.953,0.358,4.61,1.731,2.39,0.898,7.795,2.927,0.044,0.117,57.035,0.027,0.063,0.055,0.026,0.063,0.085,0.108,0.03,0.018,0.092,0.151,0.173,Europe,Northern Europe,62230.0,29.4104,0.00022807327655471638
Latvia,1993,LVA,2638889.0,21636016128.0,0.016,0.006,11.921,23.573,8.427,55.639,8.933,1.09,0.48,4.518,0.551,0.243,1.995,0.756,14.673,5.56,0.678,8.411,739.238,1592.766,139.4,1.558,82.922,914.388,505.837,1.109,18627.367,2.272,0.0,0.0,2.594,0.983,6.749,1.838,11.652,4.415,3.99,1.512,2.05,0.777,7.27,2.755,0.018,0.047,49.156,0.003,0.052,0.085,0.023,0.061,0.084,0.108,0.03,0.017,0.091,0.152,0.17,Europe,Northern Europe,62230.0,29.4104,0.00019156355455568052
Latvia,1994,LVA,2606464.0,21944829952.0,0.077,0.029,10.37,0.184,-23.389,-99.219,0.071,0.008,0.004,3.979,0.473,0.218,1.521,0.583,13.783,5.288,0.628,8.488,749.608,1592.951,140.921,1.558,84.797,904.202,512.703,1.141,18271.139,2.17,0.0,0.0,1.874,0.719,5.694,0.721,-10.186,-3.908,2.91,1.116,1.69,0.648,6.866,2.634,0.012,0.032,47.623,0.013,0.045,0.001,0.018,0.059,0.083,0.106,0.03,0.017,0.089,0.149,0.167,Europe,Northern Europe,62230.0,29.4104,0.00016663988430017676
